district,address,boomTime,lat,lon,state_code
南港區,研究院路2段與研究院路2段54巷口,105-5-17,25.0394352,121.61697859999998,553726959
南港區,成福路與玉成街口,105-5-13,25.0431169,121.5867643,553826961
南港區,忠孝東路7段521號,105-5-16,25.051965600000006,121.6058546,554026986
南港區,舊莊街1段159號,105-5-28,25.0396313,121.6209414,553726960
南港區,大坑街與合順街8巷3弄口,105-6-12,25.0427555,121.6196964,553826967
南港區,經貿一路與經貿二路105巷口,105-6-17,25.058677,121.61857,554127002
南港區,經貿二路與三重路口,105-6-23,25.057297,121.61647,554126999
南港區,松河街與南港路3段314巷口,105-11-23,25.051758,121.5815027,554026980
南港區,南港路1段與經貿一路口,105-6-9,25.055383300000006,121.617876,554026996
南港區,忠孝東路6段159巷與忠孝東路6段口,105-6-12,25.0490391,121.587527,553926975
南港區,玉成街40-2號,105-6-16,25.048741,121.581305,553926973
南港區,大坑街,105-6-18,25.0433398,121.6190081,553826969
南港區,興中路58號,105-12-8,25.0565674,121.6069061,554126996
南港區,八德路4段與東新街口,105-12-13,25.0468401,121.5877415,553926970
南港區,向陽路166號,105-5-12,25.055774300000003,121.5942641,554126991
南港區,市民大道8段與中南街口,105-5-24,25.0544085,121.6152465,554026993
南港區,富康街1巷16弄,105-5-24,25.0536829,121.6179828,554026992
南港區,市民大道7段與東新街口,105-5-28,25.0497024,121.5838971,553926976
南港區,南港路3段與成功路1段口,105-6-27,25.0530434,121.5864318,554026984
南港區,研究院路1段163號,105-5-21,25.0502723,121.6157497,553926984
南港區,富康街與研究院路1段口,105-5-29,25.0543019,121.6165331,554026993
南港區,昆陽街161號,105-7-5,25.0489512,121.594442,553926976
南港區,研究院路2段,105-5-19,25.0422303,121.6167886,553826965
南港區,忠孝東路6段與向陽路口,105-7-3,25.0491203,121.5886466,553926975
南港區,松河街398號,105-8-3,25.0550095,121.5888329,554026988
南港區,市民大道8段與南港路1段277巷口,105-8-3,25.0540209,121.592243,554026987
南港區,研究院路1段與中南街口,105-8-12,25.0514284,121.6155694,554026987
南港區,市民大道7段與玉成街口,105-8-18,25.0496432,121.5809608,553926975
南港區,市民大道8段與興中路口,105-6-27,25.0530232,121.6059551,554026988
南港區,忠孝東路7段325巷,105-7-12,25.0518787,121.6054758,554026985
南港區,東新街170巷,105-7-13,25.0431601,121.59279340000002,553826962
南港區,忠孝東路6段486號,105-7-15,25.0506555,121.5952347,553926980
南港區,南港路2段38巷,105-7-20,25.0550572,121.6049208,554026992
南港區,南港路2段60巷與興南街60巷口,105-7-27,25.0563152,121.6021283,554126994
南港區,松河街699號,105-7-6,25.0598122,121.6092475,554127003
南港區,玉成街18-7號,105-7-21,25.05004,121.58172,553926976
南港區,經貿一路59號,105-8-22,25.0561678,121.620091,554126998
南港區,市民大道8段與興中路口,105-9-5,25.0530232,121.6059551,554026988
南港區,八德路4段與成美橋口,105-7-8,25.0504958,121.5799993,553926977
南港區,南港路3段與成美橋口,105-7-18,25.0533639,121.5892119,554026985
南港區,市民大道8段與中南街口,105-7-20,25.0544085,121.6152465,554026993
南港區,研究院路2段2巷32號,105-8-8,25.0486186,121.6157024,553926980
南港區,市民大道8段與忠孝東路7段325巷口,105-8-4,25.0525582,121.604518,554026987
南港區,三重路與重陽路口,105-8-10,25.0590563,121.6142152,554127002
南港區,南港路1段166號,105-8-23,25.055418600000007,121.6117481,554026994
南港區,南港路2段與向陽路口,105-8-25,25.053782100000006,121.6005029,554026988
南港區,忠孝東路6段302號,105-8-30,25.0492,121.589818,553926976
南港區,南港路1段與三重路口,105-6-18,25.0540209,121.592243,554026987
南港區,南港路2段60巷,105-6-30,25.0544294,121.60402,554026990
南港區,忠孝東路6段466號,105-7-10,25.0503429,121.59461,553926979
南港區,興中路與南港路2段287巷2弄口,105-7-11,25.0549139,121.619978,554026995
南港區,重陽路39巷與向陽路162巷口,105-7-15,25.0560315,121.5953548,554126992
南港區,成功路1段36巷20號,105-7-23,25.0569399,121.5914389,554126993
南港區,南港路3段與東新街口,105-7-29,25.0517327,121.5828136,554026980
南港區,南港路1段與中南街口,105-8-20,25.055383300000006,121.617876,554026996
南港區,重陽路與惠民街口,105-8-24,25.0571037,121.6105787,554126997
南港區,市民大道7段與興華路口,105-8-25,25.0493413,121.5810609,553926974
南港區,南港路3段與玉成街口,105-8-25,25.0462461,121.5829051,553826968
南港區,八德路4段與玉成街口,105-8-28,25.050293,121.57998899999998,553926976
南港區,大坑街與東勢街口,105-7-1,25.0388296,121.6238383,553726959
南港區,忠孝東路6段與東新街口,105-8-3,25.0480082,121.5850345,553926972
南港區,南深路37號,105-7-12,25.0290772,121.6223376,553526932
南港區,昆陽街與忠孝東路6段口,105-7-27,25.0490391,121.587527,553926975
南港區,市民大道7段與玉成街口,105-8-9,25.0496432,121.5809608,553926975
南港區,研究院路2段與大坑街口,105-8-19,25.0434689,121.618686,553826969
南港區,南港路1段與研究院路1段口,105-7-30,25.0550966,121.6140127,554026994
南港區,南深路19巷與南深路口,105-8-2,25.0382964,121.6214646,553726957
南港區,忠孝東路6段與永吉路口,105-7-30,25.0510039,121.59485990000002,553926981
南港區,玉成街225巷,105-8-12,25.0437968,121.5856332,553826962
南港區,市民大道8段與南港路1段277巷口,105-11-17,25.0540209,121.592243,554026987
南港區,東新街,105-12-11,25.0468401,121.5877415,553926970
南港區,南港路2段50號,105-6-20,25.0541125,121.6044699,554026990
南港區,興中路與南港路1段口,105-6-28,25.052905,121.6070475,554026988
南港區,南港路2段136號,105-6-24,25.054544,121.5930487,554026988
南港區,研究院路4段181號,105-6-28,25.01678,121.58813,553226888
南港區,南港路1段287巷2弄與興中路口,105-7-6,25.058103,121.607078,554126999
南港區,市民大道8段與南港路2段41巷口,105-7-9,25.0492807,121.5805022,553926974
南港區,南港路3段80巷,105-7-9,25.0553244,121.5904313,554026989
南港區,興中路20號,105-12-6,25.0551737,121.6071888,554026993
南港區,八德路4段與玉成街口,105-7-1,25.050293,121.57998899999998,553926976
南港區,成美橋,105-7-4,25.0535207,121.5828893,554026984
南港區,松河街372號,105-7-19,25.0542212,121.5874116,554026986
南港區,南港路1段259號,105-7-22,25.0547332,121.610033,554026992
南港區,研究院路1段與市民大道8段口,105-7-25,25.0447672,121.537358,553826954
南港區,研究院路2段與大坑街口,105-8-7,25.0434689,121.618686,553826969
南港區,東新街180巷,105-8-9,25.0453256,121.5934773,553826968
南港區,研究院路2段132巷口弄,105-9-5,25.0486186,121.6157024,553926980
南港區,研究院路1段167號,105-9-5,25.0486775,121.6160181,553926980
南港區,南港路2段50號,105-6-19,25.0541125,121.6044699,554026990
南港區,大坑街與研究院路2段3巷口,105-7-27,25.0434689,121.618686,553826969
南港區,南港路3段與昆陽街口,105-8-1,25.0539879,121.5920929,554026987
南港區,南港路1段177號,105-8-3,25.0552272,121.6127866,554026994
南港區,3段290巷口(南港路3段268號之1前),105-12-30,25.052067,121.581788,554026980
南港區,重陽路263巷,105-7-5,25.0581117,121.6031824,554126998
南港區,舊莊街1段145巷,105-7-15,25.0405047,121.6205471,553726962
南港區,市民大道7段與向陽路口,105-8-3,25.052168,121.594967,554026984
南港區,南港路2段118號,105-8-4,25.0535127,121.6019828,554026988
南港區,南港路2段50號,105-8-25,25.0541125,121.6044699,554026990
南港區,南港路1段與興中路口,105-8-25,25.058103,121.607078,554126999
南港區,研究院路1段與忠孝東路7段口,105-8-26,25.0486775,121.6160181,553926980
南港區,南港路3段47巷,105-9-4,25.0540578,121.5922201,554026987
南港區,松河街與重陽路199巷口,105-9-9,25.058276100000004,121.5992778,554126997
南港區,忠孝東路6段110巷,105-9-9,25.0474364,121.5844551,553926971
南港區,南港路3段190巷與南港路3段130巷5弄口,105-9-10,25.0540578,121.5922201,554026987
南港區,昆陽街140巷,105-9-10,25.0495991,121.5930486,553926977
南港區,成福路與同德路口,105-8-16,25.0461085,121.5856772,553826968
南港區,路2段3巷與無名巷口,105-8-17,25.120713,121.521529,555527053
南港區,舊莊街1段與舊莊街1段145巷口,105-9-24,25.0398587,121.6203309,553726960
南港區,松河街340號,105-6-30,25.053382100000004,121.5850038,554026984
南港區,研究院路3段161巷與研究院路3段161巷口,105-7-1,25.023679,121.609417,553326914
南港區,舊莊街1段290巷,105-7-15,25.0370911,121.6240171,553626954
南港區,忠孝東路6段403巷與忠孝東路6段口,105-7-18,25.0490391,121.587527,553926975
南港區,研究院路1段2號,105-7-24,25.0548179,121.616408,554026994
南港區,忠孝東路6段與永吉路口,105-8-7,25.0510039,121.59485990000002,553926981
南港區,研究院路2段74號,105-10-28,25.0486186,121.6157024,553926980
南港區,市民大道8段與南港路1段171巷口,105-11-1,25.0502086,121.5875477,553926978
南港區,研究院路2段與福山街口,105-11-8,25.0421852,121.6145477,553826965
南港區,忠孝東路5段801號,105-11-16,25.041044,121.579111,553726954
南港區,研究院路2段2巷,105-11-16,25.0486186,121.6157024,553926980
南港區,忠孝東路6段85號,105-11-18,25.0482344,121.5846135,553926972
南港區,大坑街與研究院路2段61巷2弄口,105-11-25,25.048851100000004,121.6158918,553926981
南港區,南港路2段212巷,105-11-27,25.0540578,121.5991822,554026989
南港區,興華路64巷,105-9-13,25.055315300000004,121.6055547,554026993
南港區,八德路4段794號,105-9-26,25.0506637,121.5808792,553926977
南港區,興中路與忠孝東路7段口,105-9-28,25.050775100000006,121.5958064,553926981
南港區,八德路4段與東新街口,105-9-28,25.0468401,121.5877415,553926970
南港區,忠孝東路7段與興中路口,105-10-4,25.058103,121.607078,554126999
南港區,玉成街44巷10弄,105-10-5,25.0482314,121.5810193,553926972
南港區,市民大道8段與研究院路1段口,105-10-8,25.0492807,121.5805022,553926974
南港區,同德路58號,105-9-26,25.0455267,121.5848811,553826966
南港區,南港路1段與中南街口,105-10-2,25.055383300000006,121.617876,554026996
南港區,成福路與東新街108巷口,105-10-6,25.045021,121.587729,553826966
南港區,研究院路2段61巷,105-10-19,25.0443803,121.6171832,553826971
南港區,八德路4段與玉成街口,105-10-20,25.050293,121.57998899999998,553926976
南港區,八德路4段與南港路3段口,105-8-29,25.051111,121.580231,554026978
南港區,忠孝東路7段570號,105-8-8,25.051965600000006,121.6058546,554026986
南港區,忠孝東路6段與東新街口,105-8-15,25.0480082,121.5850345,553926972
南港區,南港路1段與中南街口,105-7-22,25.055383300000006,121.617876,554026996
南港區,南港路2段與興華路口,105-8-5,25.053513100000004,121.5994427,554026987
南港區,研究院路2段3號,105-11-24,25.0474641,121.6158551,553926978
南港區,成福路266號,105-12-9,25.037673,121.59051200000002,553726948
南港區,成福路70號,105-12-23,25.0444375,121.5866801,553826964
南港區,研究院路2段35巷27號,105-12-27,25.0455884,121.6153075,553826973
南港區,研究院路1段與中南街123巷口,105-9-22,25.0520986,121.6152387,554026988
南港區,八德路4段與玉成街口,105-9-21,25.050293,121.57998899999998,553926976
南港區,研究院路1段與大坑街口,105-9-30,25.0493192,121.6161971,553926982
南港區,研究院路2段178號,105-9-30,25.0375482,121.6168689,553726954
南港區,路2段53巷口(研究院路2段90號前),105-10-4,25.0486186,121.6157024,553926980
南港區,忠孝東路6段281號,105-10-13,25.0498877,121.5900365,553926977
南港區,市民大道8段與興中路口,105-10-14,25.0530232,121.6059551,554026988
南港區,南港路3段294號,105-10-1,25.0517535,121.58195390000002,554026980
南港區,東新街77巷15弄與東新街89巷口,105-10-18,25.0473223,121.58884240000002,553926971
南港區,研究院路2段5巷2-1號,105-10-19,25.037201,121.6172225,553626953
南港區,東新街8-3號,105-10-19,25.0505649,121.5829447,553926977
南港區,市民大道8段與向陽路口,105-10-31,25.0530232,121.6059551,554026988
南港區,中南街123巷,105-11-2,25.0520302,121.6155619,554026988
南港區,市民大道8段與向陽路口,105-12-22,25.0530232,121.6059551,554026988
南港區,研究院路2段54巷與研究院路2段12巷14弄口,105-8-17,25.0463174,121.6151337,553826975
南港區,研究院路1段與研究院路1段151巷口,105-8-21,25.0501196,121.6160003,553926984
南港區,忠孝東路7段與研究院路1段口,105-8-24,25.051965600000006,121.6058546,554026986
南港區,南港路3段47巷與昆陽街60巷口,105-8-29,25.0523454,121.5904535,554026983
南港區,成美橋與南港路3段口,105-8-30,25.0517327,121.5828136,554026980
南港區,南港路1段與南港路1段2巷口,105-9-9,25.055383300000006,121.617876,554026996
南港區,中坡北路60巷13號,105-9-14,25.0469198,121.5813253,553926969
南港區,舊莊街1段100號,105-9-29,25.0402449,121.619539,553726961
南港區,忠孝東路6段297號,105-10-3,25.045296,121.583257,553826965
南港區,中坡北路與八德路4段768巷1弄口,105-10-12,25.0500757,121.5813713,553926976
南港區,南港路1段與經貿二路口,105-10-18,25.055383300000006,121.617876,554026996
南港區,昆陽街75號,105-10-19,25.05214,121.593509,554026983
南港區,南港路3段116號,105-10-19,25.0532908,121.5889707,554026985
南港區,市民大道7段與玉成街口,105-11-16,25.0496432,121.5809608,553926975
南港區,市民大道7段與東新街口,105-11-22,25.0497024,121.5838971,553926976
南港區,松河街與重陽路187巷口,105-11-25,25.0582932,121.5982084,554126997
南港區,研究院路2段86號,105-12-8,25.045124800000004,121.6153342,553826972
南港區,南港路1段277巷與市民大道8段口,105-12-3,25.0447672,121.537358,553826954
南港區,重陽路449號,105-12-7,25.059432,121.610075,554127002
南港區,南港路1段,105-12-17,25.0550966,121.6140127,554026994
南港區,舊莊街1段31號,105-12-24,25.0416436,121.6181749,553726964
南港區,重陽路39巷與向陽路162巷口,105-10-6,25.0560315,121.5953548,554126992
南港區,舊莊街1段91巷,105-9-21,25.04133,121.6196785,553726964
南港區,南港路1段與興中路口,105-10-5,25.058103,121.607078,554126999
南港區,大坑街與弘道橋口,105-12-16,25.0433398,121.6190081,553826969
南港區,南港路3段47巷,105-9-5,25.0540578,121.5922201,554026987
南港區,忠孝東路7段與興中路口,105-9-19,25.058103,121.607078,554126999
南港區,研究院路2段128號,105-10-21,25.042674,121.6120418,553826965
南港區,南港路3段與成功路1段口,105-12-26,25.0530434,121.5864318,554026984
南港區,東新街6段,105-12-27,25.0510989,121.582498,554026978
南港區,永吉路561號,105-11-7,25.045581,121.581807,553826966
南港區,忠孝東路6段491號,105-11-2,25.051149,121.595243,554026981
南港區,玉成街190巷,105-11-25,25.0433425,121.5847416,553826961
南港區,南港路3段256巷,105-11-25,25.0530577,121.5846737,554026983
南港區,研究院路1段113號,105-12-2,25.0517872,121.6161455,554026987
南港區,研究院路2段130號,105-12-27,25.0486186,121.6157024,553926980
南港區,松河街620號,105-10-28,25.0583601,121.6017053,554126998
南港區,重陽路203巷,105-12-30,25.0578132,121.6005691,554126997
南港區,南港路1段與興東街口,105-10-18,25.052905,121.6070475,554026988
南港區,南湖大橋與三重路79巷口,105-10-22,25.0612687,121.6135979,554227006
南港區,三重路41巷,105-10-24,25.0595109,121.61412,554127003
南港區,忠孝東路6段269巷,105-11-21,25.0498219,121.5895875,553926977
南港區,向陽路162巷與重陽路57巷口,105-11-21,25.0561914,121.596505,554126992
南港區,興華路與興中路28巷口,105-11-24,25.0553501,121.6059381,554026993
南港區,忠孝東路6段與昆陽街口,105-12-1,25.050196,121.593891,553926979
南港區,市民大道8段與研究院路1段口,105-12-8,25.0492807,121.5805022,553926974
南港區,研究院路3段68巷,105-12-8,25.0352152,121.6142312,553626947
南港區,忠孝東路5段與永吉路口,105-12-13,25.0416733,121.5687686,553726953
南港區,八德路4段與中坡北路口,105-12-14,25.050623,121.5801895,553926977
南港區,市民大道8段,105-12-20,25.0530232,121.6059551,554026988
南港區,八德路4段與玉成街口,105-12-20,25.050293,121.57998899999998,553926976
南港區,南港路2段與向陽路120巷口,105-12-21,25.0544673,121.5952818,554026989
南港區,中坡南路31巷,105-12-23,25.0435341,121.5835585,553826961
南港區,南港路1段與研究院路1段口,105-12-27,25.0550966,121.6140127,554026994
南港區,南港路1段與惠民街口,105-10-24,25.0571037,121.6105787,554126997
南港區,研究院路2段128號,105-11-7,25.042674,121.6120418,553826965
南港區,富康街49巷,105-11-11,25.0527143,121.6175559,554026990
南港區,市民大道7段與玉成街口,105-11-15,25.0496432,121.5809608,553926975
南港區,南港路2段與興南街口,105-9-11,25.0537341,121.5996102,554026988
南港區,研究院路2段12巷57弄,105-9-20,25.0480667,121.6134733,553926979
南港區,市民大道8段與向陽路口,105-10-20,25.0530232,121.6059551,554026988
南港區,富康街1巷16弄10號,105-8-30,25.0539034,121.6178511,554026992
南港區,忠孝東路7段533號,105-9-1,25.051965600000006,121.6058546,554026986
南港區,市民大道7段與昆陽街口,105-9-7,25.0493413,121.5810609,553926974
南港區,舊莊街1段77號,105-9-7,25.0410485,121.6190125,553726963
南港區,忠孝東路7段與研究院路1段口,105-9-7,25.051965600000006,121.6058546,554026986
南港區,昆陽街171巷3弄,105-9-9,25.0472899,121.5939002,553926972
南港區,舊莊街2段,105-9-10,25.029405800000006,121.6447281,553526938
南港區,重陽路530號,105-9-15,25.0612239,121.612652,554227006
南港區,研究院路1段39號,105-9-16,25.0486775,121.6160181,553926980
南港區,南港路1段與經貿一路口,105-10-3,25.055383300000006,121.617876,554026996
南港區,松河街與南港路3段130巷口,105-9-9,25.0530367,121.5883452,554026984
南港區,舊莊街1段216巷,105-10-15,25.0382913,121.6225666,553726957
南港區,研究院路1段與富康街口,105-10-27,25.0520669,121.6169921,554026988
南港區,研究院路2段130號,105-11-3,25.0486186,121.6157024,553926980
南港區,重陽路57巷與向陽路258巷口,105-11-20,25.0583333,121.5957544,554126997
南港區,舊莊街1段215巷,105-12-12,25.0391038,121.6228312,553726959
南港區,玉成街176巷,105-8-14,25.0441323,121.5841015,553826963
南港區,東新街108巷,105-8-29,25.0452537,121.5877176,553826966
南港區,舊莊街2段,105-9-12,25.029405800000006,121.6447281,553526938
南港區,舊莊街1段91巷,105-9-15,25.04133,121.6196785,553726964
南港區,成美橋,105-9-21,25.0535207,121.5828893,554026984
南港區,成功路1段9號,105-10-7,25.054838,121.593376,554026989
南港區,忠孝東路7段265巷,105-10-13,25.0521935,121.6034562,554026986
南港區,忠孝東路6段與昆陽街口,105-7-26,25.050196,121.593891,553926979
南港區,南港路1段與興東街口,105-8-2,25.052905,121.6070475,554026988
南港區,東新街94號,105-8-23,25.0463804,121.5873706,553826969
南港區,忠孝東路6段與昆陽街口,105-8-8,25.050196,121.593891,553926979
南港區,環東大道,105-8-20,25.0583865,121.6004173,554126998
南港區,舊莊街1段212巷,105-8-21,25.0383474,121.62234440000002,553726957
南港區,東新街80巷,105-8-31,25.0456694,121.5871998,553826967
南港區,忠孝東路6段與昆陽街口,105-9-5,25.050196,121.593891,553926979
南港區,興中路與南港路1段287巷2弄口,105-9-5,25.0546436,121.6083409,554026992
南港區,忠孝東路6段269巷,105-9-17,25.0498219,121.5895875,553926977
南港區,舊莊街1段91巷,105-9-7,25.04133,121.6196785,553726964
南港區,市民大道8段與南港路2段41巷口,105-9-19,25.0492807,121.5805022,553926974
南港區,成功路1段與南港路2段口,105-9-19,25.0543817,121.6060771,554026991
南港區,中坡北路4號,105-9-19,25.044578,121.581759,553826963
南港區,研究院路2段102巷,105-9-22,25.0430285,121.6140057,553826967
南港區,興中路與南港路1段287巷2弄口,105-9-24,25.0546436,121.6083409,554026992
南港區,市民大道8段與興中路口,105-9-24,25.0530232,121.6059551,554026988
南港區,研究院路1段與中南街口,105-9-28,25.0514284,121.6155694,554026987
南港區,忠孝東路5段811號,105-9-27,25.041044,121.579111,553726954
南港區,東新街與忠孝東路6段口,105-10-4,25.0499169,121.5928239,553926978
南港區,中坡南路與玉成街140巷口,105-10-4,25.043775,121.5824374,553826962
南港區,環東大道,105-10-4,25.0583865,121.6004173,554126998
南港區,舊莊街1段215巷與舊莊街1段145巷6弄口,105-10-7,25.0384156,121.6226816,553726957
南港區,南港路1段與興華路口,105-10-13,25.055464800000006,121.6137967,554026995
南港區,南港路1段8號,105-10-14,25.054889000000006,121.6198247,554026995
南港區,南港路1段289號,105-8-3,25.0544301,121.6081643,554026991
南港區,興中路28巷,105-8-24,25.0555091,121.6067966,554026993
南港區,向陽路258巷與重陽路39弄口,105-10-7,25.0575797,121.5931237,554126995
南港區,東新街75號,105-10-13,25.0466754,121.5883537,553926970
南港區,玉成街52巷,105-9-8,25.0478653,121.5810256,553926971
南港區,市民大道8段與興華路口,105-9-20,25.0530232,121.6059551,554026988
南港區,松河街,105-12-19,25.0587332,121.59330690000002,554126997
南港區,忠孝東路6段39號,105-12-20,25.040746,121.578548,553726953
南港區,南港路3段223號,105-8-9,25.05137,121.580462,554026979
南港區,忠孝東路6段與玉成街口,105-8-24,25.0468925,121.5826407,553926969
南港區,福德街355號,105-9-10,25.0395419,121.5890055,553726953
南港區,市民大道8段與興中路口,105-9-10,25.0530232,121.6059551,554026988
南港區,南港路1段與惠民街口,105-9-23,25.0571037,121.6105787,554126997
南港區,松河街與興中路口,105-9-25,25.051953,121.580505,554026980
南港區,忠孝東路7段325巷,105-10-22,25.0518787,121.6054758,554026985
南港區,舊莊街1段91巷與大坑街口,105-10-25,25.0413277,121.6194384,553726964
南港區,東新街,105-11-3,25.0468401,121.5877415,553926970
南港區,市民大道8段,105-11-6,25.0530232,121.6059551,554026988
南港區,南深路,105-11-7,25.0261486,121.6234629,553426924
南港區,東新街,105-11-9,25.0468401,121.5877415,553926970
南港區,南港路1段與興中路口,105-11-22,25.058103,121.607078,554126999
南港區,南港路2段與興華路口,105-11-23,25.053513100000004,121.5994427,554026987
南港區,忠孝東路7段,105-11-24,25.050775100000006,121.5958064,553926981
南港區,南港路1段171巷,105-12-1,25.054739,121.6130704,554026993
南港區,瑞光路358弄,105-12-3,25.0773657,121.572791,554527025
南港區,忠孝東路6段312號,105-12-3,25.0493823,121.5901687,553926976
南港區,市民大道7段與玉成街口,105-8-19,25.0496432,121.5809608,553926975
南港區,市民大道7段與東新街口,105-8-26,25.0497024,121.5838971,553926976
南港區,南港路3段270號,105-12-26,25.0518234,121.5824891,554026980
南港區,研究院路1段167號,105-7-14,25.0486775,121.6160181,553926980
南港區,市民大道8段與興華路口,105-7-21,25.0530232,121.6059551,554026988
南港區,舊莊街1段212巷,105-9-18,25.0383474,121.62234440000002,553726957
南港區,市民大道8段與南港路1段277巷口,105-9-20,25.0540209,121.592243,554026987
南港區,市民大道7段198號,105-9-20,25.0496432,121.5809608,553926975
南港區,三重路8號,105-10-17,25.055615,121.614223,554026995
南港區,研究院路1段151巷,105-10-17,25.0501196,121.6160003,553926984
南港區,市民大道7段與向陽路口,105-7-22,25.052168,121.594967,554026984
南港區,南港路2段202號,105-7-23,25.054544,121.5930487,554026988
南港區,松河街342號,105-7-29,25.053516100000003,121.5854566,554026984
南港區,東新街,105-7-29,25.0468401,121.5877415,553926970
南港區,興中路44巷,105-7-29,25.056006,121.6065049,554126994
南港區,興中路68巷,105-7-29,25.0569048,121.6062897,554126996
南港區,南深路,105-8-6,25.0261486,121.6234629,553426924
南港區,忠孝東路6段403巷,105-8-10,25.0504794,121.5925902,553926979
南港區,南港路1段與興中路口,105-8-10,25.058103,121.607078,554126999
南港區,市民大道8段與中南街口,105-8-13,25.0544085,121.6152465,554026993
南港區,市民大道8段與富康街口,105-8-19,25.0531009,121.61715990000002,554026991
南港區,南港路1段與經貿二路口,105-8-20,25.055383300000006,121.617876,554026996
南港區,忠孝東路7段539號,105-8-21,25.051965600000006,121.6058546,554026986
南港區,研究院路2段39號,105-9-12,25.0452078,121.615721,553826972
南港區,忠孝東路6段,105-9-12,25.0491203,121.5886466,553926975
南港區,成美橋,105-10-27,25.0535207,121.5828893,554026984
南港區,忠孝東路7段與研究院路1段口,105-11-2,25.051965600000006,121.6058546,554026986
南港區,八德路4段與中坡北路口,105-11-16,25.050623,121.5801895,553926977
南港區,昆陽街與市民大道7段口,105-12-29,25.0496432,121.5809608,553926975
南港區,東新街80巷6弄,105-12-28,25.0459244,121.58711540000002,553826968
南港區,南港路2段86號,105-11-8,25.053749300000003,121.6032953,554026989
南港區,舊莊街1段與研究院路2段口,105-10-31,25.0424676,121.6170099,553826966
南港區,經貿二路,105-11-4,25.058107,121.6167763,554127001
南港區,南深路70巷,105-11-18,25.0213633,121.61853,553326909
南港區,南港路1段32號,105-11-6,25.0553077,121.617299,554026995
南港區,市民大道8段,105-11-18,25.0530232,121.6059551,554026988
南港區,昆陽街3號,105-11-18,25.0538293,121.59258529999998,554026987
南港區,研究院路2段54巷與研究院路2段12巷14弄口,105-11-13,25.0463174,121.6151337,553826975
南港區,同德路87號,105-8-4,25.0466039,121.5861594,553926969
南港區,東新街與忠孝東路6段口,105-11-26,25.0499169,121.5928239,553926978
南港區,南港路3段與玉成街口,105-11-28,25.0462461,121.5829051,553826968
南港區,東新街170巷與福德街373巷口,105-11-21,25.0404188,121.5929375,553726956
南港區,南港路3段314巷,105-11-30,25.0520308,121.58134309999998,554026980
南港區,市民大道8段與忠孝東路7段415巷口,105-12-5,25.0492807,121.5805022,553926974
南港區,南港路1段32號,105-12-6,25.0553077,121.617299,554026995
南港區,南港路1段136巷,105-12-3,25.0555237,121.6132152,554026995
南港區,研究院路2段12巷14弄與研究院路2段54巷口,105-12-14,25.046411300000006,121.6145057,553826975
南港區,南港路3段314巷與松河街口,105-10-16,25.051758,121.5815027,554026980
南港區,興南街47號,105-11-22,25.0560461,121.6011436,554126993
南港區,松河街386號,105-11-22,25.0545297,121.5880907,554026987
南港區,經貿二路105巷,105-11-28,25.0583737,121.6184462,554127002
南港區,市民大道8段與興中路口,105-12-5,25.0530232,121.6059551,554026988
南港區,南深路37號,105-10-20,25.0290772,121.6223376,553526932
南港區,研究院路3段25巷,105-10-20,25.0306817,121.6182658,553526936
南港區,南港路1段137巷,105-10-20,25.0546757,121.6137813,554026993
南港區,東新街10號,105-10-21,25.0499525,121.5834007,553926976
南港區,中坡南路201巷與福德街300巷口,105-10-31,25.0415863,121.5862881,553726957
南港區,重陽路166巷,105-11-4,25.0567461,121.6012828,554126995
南港區,忠孝東路6段472號,105-11-5,25.045296,121.583257,553826965
南港區,忠孝東路7段369號,105-10-22,25.050775100000006,121.5958064,553926981
南港區,研究院路3段68巷與凌雲街口,105-10-26,25.0361494,121.6153183,553626950
南港區,松河街與成美橋口,105-10-26,25.0587332,121.59330690000002,554126997
南港區,南港路2段18號,105-10-28,25.054544,121.5930487,554026988
南港區,成功路1段與向陽路口,105-10-30,25.0573778,121.5927399,554126994
南港區,南港路1段與中南街口,105-11-19,25.055383300000006,121.617876,554026996
南港區,市民大道8段與興中路口,105-11-21,25.0530232,121.6059551,554026988
南港區,市民大道7段8號,105-9-17,25.0496432,121.5809608,553926975
南港區,市民大道8段與興中路口,105-9-29,25.0530232,121.6059551,554026988
南港區,興中路56巷與興中路口,105-10-29,25.056357100000003,121.6059555,554126995
南港區,市民大道8段與興華路口,105-11-6,25.0530232,121.6059551,554026988
南港區,忠孝東路6段269巷與忠孝東路6段269巷2弄口,105-12-6,25.0499849,121.589859,553926978
南港區,市民大道7段240號,105-12-7,25.0496432,121.5809608,553926975
南港區,70巷旁對面,105-12-7,25.0312347,121.6111949,553526936
南港區,忠孝東路6段與東新街口,105-11-10,25.0480082,121.5850345,553926972
南港區,市民大道7段與東新街口,105-11-5,25.0497024,121.5838971,553926976
南港區,研究院路2段82號,105-11-10,25.045321,121.6152198,553826973
南港區,市民大道7段與玉成街口,105-12-12,25.0496432,121.5809608,553926975
南港區,興南街64巷,105-12-19,25.0554376,121.6021286,554026992
南港區,研究院路1段與市民大道8段口,105-10-14,25.0447672,121.537358,553826954
南港區,南港路2段50號,105-10-17,25.0541125,121.6044699,554026990
南港區,研究院路1段151巷,105-10-29,25.0501196,121.6160003,553926984
南港區,南港路3段,105-11-7,25.0530434,121.5864318,554026984
南港區,忠孝東路7段,105-10-23,25.050775100000006,121.5958064,553926981
