state_code,house_unitPrice,lease_unitPrice,center,center_lat,center_lon,cit,dist,vil,km_x,km_y
552626797,462000.0,,"(24.99005191093747, 121.59825459021873)",24.99005191093747,121.59825459021873,台北市,文山區,政大里,2763.25,13398.75
552626798,425000.0,862.0,"(24.99005191093747, 121.6027922618146)",24.99005191093747,121.6027922618146,台北市,文山區,政大里,2763.25,13399.25
552726801,429000.0,1200.0,"(24.99457376960226, 121.53869221668808)",24.99457376960226,121.53869221668808,台北市,文山區,景慶里,2763.75,13400.75
552726802,548000.0,961.0,"(24.99457376960226, 121.54322698870519)",24.99457376960226,121.54322698870519,台北市,文山區,景華里,2763.75,13401.25
552726803,435000.0,,"(24.99457376960226, 121.54776176072231)",24.99457376960226,121.54776176072231,台北市,文山區,景東里,2763.75,13401.75
552726804,367500.0,965.0,"(24.99457376960226, 121.55229653273942)",24.99457376960226,121.55229653273942,台北市,文山區,興得里,2763.75,13402.25
552726805,418000.0,1159.5,"(24.99457376960226, 121.55683130475653)",24.99457376960226,121.55683130475653,台北市,文山區,興得里,2763.75,13402.75
552726806,434000.0,,"(24.99457376960226, 121.56136607677365)",24.99457376960226,121.56136607677365,台北市,文山區,興家里,2763.75,13403.25
552726807,358000.0,,"(24.99457376960226, 121.56590084879076)",24.99457376960226,121.56590084879076,台北市,文山區,木柵里,2763.75,13403.75
552726808,344000.0,,"(24.99457376960226, 121.57043562080787)",24.99457376960226,121.57043562080787,台北市,文山區,萬芳里,2763.75,13404.25
552726809,372000.0,1250.0,"(24.99457376960226, 121.574970392825)",24.99457376960226,121.574970392825,台北市,文山區,萬興里,2763.75,13404.75
552726810,376000.0,,"(24.99457376960226, 121.5795051648421)",24.99457376960226,121.5795051648421,台北市,文山區,萬興里,2763.75,13405.25
552726811,446500.0,,"(24.99457376960226, 121.58403993685921)",24.99457376960226,121.58403993685921,台北市,文山區,萬興里,2763.75,13405.75
552726812,604000.0,,"(24.99457376960226, 121.58857470887634)",24.99457376960226,121.58857470887634,台北市,文山區,萬興里,2763.75,13406.25
552726813,377000.0,,"(24.99457376960226, 121.59310948089345)",24.99457376960226,121.59310948089345,台北市,文山區,萬興里,2763.75,13406.75
552726814,498000.0,,"(24.99457376960226, 121.59764425291056)",24.99457376960226,121.59764425291056,台北市,文山區,政大里,2763.75,13407.25
552826817,441000.0,,"(24.999095628267042, 121.53607191102348)",24.999095628267042,121.53607191102348,台北市,文山區,萬和里,2764.25,13408.75
552826818,507000.0,1250.0,"(24.999095628267042, 121.54060387977192)",24.999095628267042,121.54060387977192,台北市,文山區,萬有里,2764.25,13409.25
552826819,549500.0,1150.0,"(24.999095628267042, 121.54513584852035)",24.999095628267042,121.54513584852035,台北市,文山區,興豐里,2764.25,13409.75
552826820,475500.0,972.0,"(24.999095628267042, 121.54966781726878)",24.999095628267042,121.54966781726878,台北市,文山區,興安里,2764.25,13410.25
552826821,514000.0,1018.5,"(24.999095628267042, 121.55419978601721)",24.999095628267042,121.55419978601721,台北市,文山區,興得里,2764.25,13410.75
552826822,456500.0,1000.0,"(24.999095628267042, 121.55873175476565)",24.999095628267042,121.55873175476565,台北市,文山區,興光里,2764.25,13411.25
552826823,483000.0,,"(24.999095628267042, 121.56326372351407)",24.999095628267042,121.56326372351407,台北市,文山區,萬美里,2764.25,13411.75
552826824,453500.0,,"(24.999095628267042, 121.5677956922625)",24.999095628267042,121.5677956922625,台北市,文山區,萬美里,2764.25,13412.25
552826825,516000.0,1017.0,"(24.999095628267042, 121.57232766101093)",24.999095628267042,121.57232766101093,台北市,文山區,萬芳里,2764.25,13412.75
552826826,429000.0,880.0,"(24.999095628267042, 121.57685962975935)",24.999095628267042,121.57685962975935,台北市,文山區,博嘉里,2764.25,13413.25
552826827,437000.0,902.5,"(24.999095628267042, 121.58139159850779)",24.999095628267042,121.58139159850779,台北市,文山區,萬興里,2764.25,13413.75
552826828,410000.0,900.0,"(24.999095628267042, 121.58592356725622)",24.999095628267042,121.58592356725622,台北市,文山區,萬興里,2764.25,13414.25
552826829,567000.0,,"(24.999095628267042, 121.59045553600465)",24.999095628267042,121.59045553600465,台北市,文山區,博嘉里,2764.25,13414.75
552826830,364500.0,950.0,"(24.999095628267042, 121.59498750475308)",24.999095628267042,121.59498750475308,台北市,文山區,博嘉里,2764.25,13415.25
552926833,423000.0,,"(25.00361748693183, 121.53593837381486)",25.00361748693183,121.53593837381486,台北市,文山區,萬和里,2764.75,13416.75
552926834,422000.0,627.5,"(25.00361748693183, 121.54046763531164)",25.00361748693183,121.54046763531164,台北市,文山區,萬祥里,2764.75,13417.25
552926835,456000.0,,"(25.00361748693183, 121.54499689680841)",25.00361748693183,121.54499689680841,台北市,文山區,興豐里,2764.75,13417.75
552926836,417000.0,1600.0,"(25.00361748693183, 121.5495261583052)",25.00361748693183,121.5495261583052,台北市,文山區,興旺里,2764.75,13418.25
552926837,445000.0,1440.0,"(25.00361748693183, 121.55405541980197)",25.00361748693183,121.55405541980197,台北市,文山區,興泰里,2764.75,13418.75
552926838,372000.0,,"(25.00361748693183, 121.55858468129875)",25.00361748693183,121.55858468129875,台北市,文山區,興昌里,2764.75,13419.25
552926839,382000.0,951.0,"(25.00361748693183, 121.56311394279554)",25.00361748693183,121.56311394279554,台北市,文山區,興昌里,2764.75,13419.75
552926840,431500.0,,"(25.00361748693183, 121.56764320429231)",25.00361748693183,121.56764320429231,台北市,文山區,萬美里,2764.75,13420.25
552926841,432000.0,1250.0,"(25.00361748693183, 121.5721724657891)",25.00361748693183,121.5721724657891,台北市,文山區,博嘉里,2764.75,13420.75
552926842,431000.0,785.0,"(25.00361748693183, 121.57670172728587)",25.00361748693183,121.57670172728587,台北市,文山區,博嘉里,2764.75,13421.25
552926843,287000.0,,"(25.00361748693183, 121.58123098878265)",25.00361748693183,121.58123098878265,台北市,文山區,博嘉里,2764.75,13421.75
552926844,584000.0,,"(25.00361748693183, 121.58576025027942)",25.00361748693183,121.58576025027942,台北市,文山區,博嘉里,2764.75,13422.25
552926845,362000.0,1153.0,"(25.00361748693183, 121.5902895117762)",25.00361748693183,121.5902895117762,台北市,文山區,博嘉里,2764.75,13422.75
553026848,524000.0,,"(25.008139345596614, 121.53376197659627)",25.008139345596614,121.53376197659627,台北市,文山區,萬年里,2765.25,13424.25
553026849,415500.0,,"(25.008139345596614, 121.53828862657585)",25.008139345596614,121.53828862657585,台北市,文山區,萬盛里,2765.25,13424.75
553026850,458000.0,,"(25.008139345596614, 121.54281527655542)",25.008139345596614,121.54281527655542,台北市,文山區,萬盛里,2765.25,13425.25
553026851,395500.0,,"(25.008139345596614, 121.54734192653498)",25.008139345596614,121.54734192653498,台北市,文山區,興旺里,2765.25,13425.75
553026852,436000.0,,"(25.008139345596614, 121.55186857651456)",25.008139345596614,121.55186857651456,台北市,文山區,興旺里,2765.25,13426.25
553026853,405000.0,,"(25.008139345596614, 121.55639522649413)",25.008139345596614,121.55639522649413,台北市,文山區,興泰里,2765.25,13426.75
553026854,465000.0,,"(25.008139345596614, 121.56092187647371)",25.008139345596614,121.56092187647371,台北市,文山區,興昌里,2765.25,13427.25
553026855,412000.0,,"(25.008139345596614, 121.56544852645328)",25.008139345596614,121.56544852645328,台北市,大安區,黎和里,2765.25,13427.75
553026856,474000.0,,"(25.008139345596614, 121.56997517643286)",25.008139345596614,121.56997517643286,台北市,文山區,博嘉里,2765.25,13428.25
553126862,633000.0,,"(25.0126612042614, 121.52954754970315)",25.0126612042614,121.52954754970315,台北市,中正區,水源里,2765.75,13431.25
553126863,503000.0,,"(25.0126612042614, 121.53407168362776)",25.0126612042614,121.53407168362776,台北市,中正區,水源里,2765.75,13431.75
553126864,954500.0,,"(25.0126612042614, 121.53859581755236)",25.0126612042614,121.53859581755236,台北市,大安區,學府里,2765.75,13432.25
553126865,859500.0,1214.0,"(25.0126612042614, 121.54311995147697)",25.0126612042614,121.54311995147697,台北市,大安區,學府里,2765.75,13432.75
553126867,685500.0,1666.0,"(25.0126612042614, 121.55216821932618)",25.0126612042614,121.55216821932618,台北市,大安區,學府里,2765.75,13433.75
553126868,598000.0,,"(25.0126612042614, 121.55669235325078)",25.0126612042614,121.55669235325078,台北市,大安區,黎元里,2765.75,13434.25
553126870,618500.0,,"(25.0126612042614, 121.56574062109999)",25.0126612042614,121.56574062109999,台北市,信義區,黎安里,2765.75,13435.25
553226868,174000.0,,"(25.017183062926186, 121.49164762038903)",25.017183062926186,121.49164762038903,台北市,萬華區,華中里,2766.25,13434.25
553226870,352500.0,,"(25.017183062926186, 121.50069104652897)",25.017183062926186,121.50069104652897,台北市,萬華區,興德里,2766.25,13435.25
553226875,328500.0,,"(25.017183062926186, 121.5232996118788)",25.017183062926186,121.5232996118788,台北市,中正區,林興里,2766.25,13437.75
553226876,574000.0,,"(25.017183062926186, 121.52782132494876)",25.017183062926186,121.52782132494876,台北市,中正區,富水里,2766.25,13438.25
553226877,742000.0,,"(25.017183062926186, 121.53234303801874)",25.017183062926186,121.53234303801874,台北市,大安區,大學里,2766.25,13438.75
553226878,649000.0,,"(25.017183062926186, 121.5368647510887)",25.017183062926186,121.5368647510887,台北市,大安區,學府里,2766.25,13439.25
553226879,635500.0,1500.0,"(25.017183062926186, 121.54138646415866)",25.017183062926186,121.54138646415866,台北市,大安區,學府里,2766.25,13439.75
553226880,844500.0,,"(25.017183062926186, 121.54590817722863)",25.017183062926186,121.54590817722863,台北市,大安區,學府里,2766.25,13440.25
553226881,787000.0,1089.0,"(25.017183062926186, 121.5504298902986)",25.017183062926186,121.5504298902986,台北市,大安區,黎元里,2766.25,13440.75
553226882,682000.0,,"(25.017183062926186, 121.55495160336856)",25.017183062926186,121.55495160336856,台北市,大安區,黎孝里,2766.25,13441.25
553226883,448000.0,1333.0,"(25.017183062926186, 121.55947331643853)",25.017183062926186,121.55947331643853,台北市,大安區,黎和里,2766.25,13441.75
553226884,476000.0,1405.5,"(25.017183062926186, 121.56399502950849)",25.017183062926186,121.56399502950849,台北市,信義區,黎安里,2766.25,13442.25
553226885,508000.0,1227.0,"(25.017183062926186, 121.56851674257847)",25.017183062926186,121.56851674257847,台北市,信義區,泰和里,2766.25,13442.75
553226886,425000.0,1416.0,"(25.017183062926186, 121.57303845564843)",25.017183062926186,121.57303845564843,台北市,信義區,泰和里,2766.25,13443.25
553226887,515000.0,1414.0,"(25.017183062926186, 121.57756016871839)",25.017183062926186,121.57756016871839,台北市,信義區,六合里,2766.25,13443.75
553226888,496000.0,,"(25.017183062926186, 121.58208188178837)",25.017183062926186,121.58208188178837,台北市,信義區,六合里,2766.25,13444.25
553226889,427000.0,977.0,"(25.017183062926186, 121.58660359485833)",25.017183062926186,121.58660359485833,台北市,南港區,九如里,2766.25,13444.75
553226890,437000.0,962.0,"(25.017183062926186, 121.5911253079283)",25.017183062926186,121.5911253079283,台北市,南港區,九如里,2766.25,13445.25
553226892,487000.0,,"(25.017183062926186, 121.60016873406823)",25.017183062926186,121.60016873406823,台北市,南港區,九如里,2766.25,13446.25
553326882,387000.0,,"(25.02170492159097, 121.49242543599165)",25.02170492159097,121.49242543599165,台北市,萬華區,銘德里,2766.75,13441.25
553326883,430000.0,,"(25.02170492159097, 121.49694482315564)",25.02170492159097,121.49694482315564,台北市,萬華區,保德里,2766.75,13441.75
553326884,421000.0,772.0,"(25.02170492159097, 121.50146421031963)",25.02170492159097,121.50146421031963,台北市,萬華區,日祥里,2766.75,13442.25
553326885,843000.0,,"(25.02170492159097, 121.50598359748362)",25.02170492159097,121.50598359748362,台北市,萬華區,騰雲里,2766.75,13442.75
553326886,549000.0,1538.0,"(25.02170492159097, 121.51050298464762)",25.02170492159097,121.51050298464762,台北市,萬華區,騰雲里,2766.75,13443.25
553326888,461000.0,,"(25.02170492159097, 121.51954175897559)",25.02170492159097,121.51954175897559,台北市,中正區,網溪里,2766.75,13444.25
553326889,524500.0,1266.0,"(25.02170492159097, 121.52406114613959)",25.02170492159097,121.52406114613959,台北市,中正區,河堤里,2766.75,13444.75
553326890,509000.0,1280.0,"(25.02170492159097, 121.52858053330358)",25.02170492159097,121.52858053330358,台北市,大安區,古風里,2766.75,13445.25
553326891,632500.0,,"(25.02170492159097, 121.53309992046756)",25.02170492159097,121.53309992046756,台北市,大安區,大學里,2766.75,13445.75
553326892,498000.0,1166.0,"(25.02170492159097, 121.53761930763156)",25.02170492159097,121.53761930763156,台北市,大安區,龍門里,2766.75,13446.25
553326893,569000.0,1300.0,"(25.02170492159097, 121.54213869479555)",25.02170492159097,121.54213869479555,台北市,大安區,龍淵里,2766.75,13446.75
553326894,602000.0,1500.0,"(25.02170492159097, 121.54665808195955)",25.02170492159097,121.54665808195955,台北市,大安區,臥龍里,2766.75,13447.25
553326895,564000.0,1500.0,"(25.02170492159097, 121.55117746912353)",25.02170492159097,121.55117746912353,台北市,大安區,芳和里,2766.75,13447.75
553326896,750500.0,1500.0,"(25.02170492159097, 121.55569685628753)",25.02170492159097,121.55569685628753,台北市,信義區,黎平里,2766.75,13448.25
553326897,761000.0,,"(25.02170492159097, 121.56021624345152)",25.02170492159097,121.56021624345152,台北市,信義區,黎忠里,2766.75,13448.75
553326898,771500.0,,"(25.02170492159097, 121.5647356306155)",25.02170492159097,121.5647356306155,台北市,信義區,雙和里,2766.75,13449.25
553326899,656000.0,,"(25.02170492159097, 121.5692550177795)",25.02170492159097,121.5692550177795,台北市,信義區,泰和里,2766.75,13449.75
553326900,534000.0,,"(25.02170492159097, 121.57377440494349)",25.02170492159097,121.57377440494349,台北市,信義區,六合里,2766.75,13450.25
553326901,475000.0,,"(25.02170492159097, 121.57829379210749)",25.02170492159097,121.57829379210749,台北市,信義區,六合里,2766.75,13450.75
553326902,499000.0,,"(25.02170492159097, 121.58281317927147)",25.02170492159097,121.58281317927147,台北市,信義區,六合里,2766.75,13451.25
553326903,600000.0,1141.5,"(25.02170492159097, 121.58733256643546)",25.02170492159097,121.58733256643546,台北市,南港區,九如里,2766.75,13451.75
553326904,494500.0,,"(25.02170492159097, 121.59185195359946)",25.02170492159097,121.59185195359946,台北市,南港區,九如里,2766.75,13452.25
553326905,602000.0,,"(25.02170492159097, 121.59637134076344)",25.02170492159097,121.59637134076344,台北市,南港區,九如里,2766.75,13452.75
553426893,409500.0,1214.0,"(25.026226780255758, 121.48213394976086)",25.026226780255758,121.48213394976086,台北市,板橋區,港嘴里,2767.25,13446.75
553426894,440000.0,961.5,"(25.026226780255758, 121.48665110572605)",25.026226780255758,121.48665110572605,台北市,板橋區,振義里,2767.25,13447.25
553426895,381000.0,,"(25.026226780255758, 121.49116826169124)",25.026226780255758,121.49116826169124,台北市,萬華區,和德里,2767.25,13447.75
553426896,489000.0,1185.0,"(25.026226780255758, 121.49568541765642)",25.026226780255758,121.49568541765642,台北市,萬華區,忠德里,2767.25,13448.25
553426897,486000.0,1364.5,"(25.026226780255758, 121.5002025736216)",25.026226780255758,121.5002025736216,台北市,萬華區,全德里,2767.25,13448.75
553426898,601000.0,,"(25.026226780255758, 121.5047197295868)",25.026226780255758,121.5047197295868,台北市,萬華區,新和里,2767.25,13449.25
553426899,471000.0,,"(25.026226780255758, 121.50923688555199)",25.026226780255758,121.50923688555199,台北市,中正區,永昌里,2767.25,13449.75
553426900,791000.0,1172.5,"(25.026226780255758, 121.51375404151717)",25.026226780255758,121.51375404151717,台北市,中正區,永功里,2767.25,13450.25
553426901,559000.0,935.0,"(25.026226780255758, 121.51827119748236)",25.026226780255758,121.51827119748236,台北市,中正區,螢圃里,2767.25,13450.75
553426902,709000.0,1464.0,"(25.026226780255758, 121.52278835344755)",25.026226780255758,121.52278835344755,台北市,中正區,板溪里,2767.25,13451.25
553426903,704000.0,1571.0,"(25.026226780255758, 121.52730550941273)",25.026226780255758,121.52730550941273,台北市,大安區,錦安里,2767.25,13451.75
553426904,730000.0,1538.0,"(25.026226780255758, 121.53182266537792)",25.026226780255758,121.53182266537792,台北市,大安區,龍坡里,2767.25,13452.25
553426905,709000.0,1176.0,"(25.026226780255758, 121.5363398213431)",25.026226780255758,121.5363398213431,台北市,大安區,龍門里,2767.25,13452.75
553426906,740000.0,1750.0,"(25.026226780255758, 121.5408569773083)",25.026226780255758,121.5408569773083,台北市,大安區,龍生里,2767.25,13453.25
553426907,652500.0,1500.0,"(25.026226780255758, 121.54537413327348)",25.026226780255758,121.54537413327348,台北市,大安區,群英里,2767.25,13453.75
553426908,739000.0,1250.0,"(25.026226780255758, 121.54989128923867)",25.026226780255758,121.54989128923867,台北市,大安區,全安里,2767.25,13454.25
553426909,671000.0,1474.5,"(25.026226780255758, 121.55440844520386)",25.026226780255758,121.55440844520386,台北市,大安區,法治里,2767.25,13454.75
553426910,715000.0,1500.0,"(25.026226780255758, 121.55892560116905)",25.026226780255758,121.55892560116905,台北市,信義區,景勤里,2767.25,13455.25
553426911,565500.0,1267.5,"(25.026226780255758, 121.56344275713423)",25.026226780255758,121.56344275713423,台北市,信義區,雙和里,2767.25,13455.75
553426912,732500.0,1339.0,"(25.026226780255758, 121.56795991309941)",25.026226780255758,121.56795991309941,台北市,信義區,三張里,2767.25,13456.25
553426913,765000.0,,"(25.026226780255758, 121.5724770690646)",25.026226780255758,121.5724770690646,台北市,信義區,六合里,2767.25,13456.75
553426914,682000.0,,"(25.026226780255758, 121.5769942250298)",25.026226780255758,121.5769942250298,台北市,信義區,六合里,2767.25,13457.25
553426915,586500.0,1454.0,"(25.026226780255758, 121.58151138099498)",25.026226780255758,121.58151138099498,台北市,信義區,松隆里,2767.25,13457.75
553426916,686500.0,,"(25.026226780255758, 121.58602853696017)",25.026226780255758,121.58602853696017,台北市,信義區,松隆里,2767.25,13458.25
553426917,708000.0,,"(25.026226780255758, 121.59054569292536)",25.026226780255758,121.59054569292536,台北市,南港區,九如里,2767.25,13458.75
553426918,712500.0,,"(25.026226780255758, 121.59506284889054)",25.026226780255758,121.59506284889054,台北市,南港區,九如里,2767.25,13459.25
553526907,496000.0,937.0,"(25.030748638920542, 121.48788025881211)",25.030748638920542,121.48788025881211,台北市,萬華區,華江里,2767.75,13453.75
553526908,477000.0,1100.0,"(25.030748638920542, 121.49239527805429)",25.030748638920542,121.49239527805429,台北市,萬華區,綠堤里,2767.75,13454.25
553526909,821500.0,1250.0,"(25.030748638920542, 121.49691029729647)",25.030748638920542,121.49691029729647,台北市,萬華區,雙園里,2767.75,13454.75
553526910,653000.0,1500.0,"(25.030748638920542, 121.50142531653863)",25.030748638920542,121.50142531653863,台北市,萬華區,頂碩里,2767.75,13455.25
553526911,767000.0,1216.0,"(25.030748638920542, 121.5059403357808)",25.030748638920542,121.5059403357808,台北市,中正區,廈安里,2767.75,13455.75
553526912,654500.0,994.0,"(25.030748638920542, 121.51045535502298)",25.030748638920542,121.51045535502298,台北市,中正區,龍光里,2767.75,13456.25
553526913,674500.0,1400.0,"(25.030748638920542, 121.51497037426516)",25.030748638920542,121.51497037426516,台北市,中正區,龍福里,2767.75,13456.75
553526914,710000.0,1367.0,"(25.030748638920542, 121.51948539350734)",25.030748638920542,121.51948539350734,台北市,中正區,南福里,2767.75,13457.25
553526915,631000.0,1500.0,"(25.030748638920542, 121.52400041274952)",25.030748638920542,121.52400041274952,台北市,大安區,錦泰里,2767.75,13457.75
553526916,804000.0,1541.5,"(25.030748638920542, 121.52851543199168)",25.030748638920542,121.52851543199168,台北市,大安區,永康里,2767.75,13458.25
553526917,683000.0,1500.0,"(25.030748638920542, 121.53303045123386)",25.030748638920542,121.53303045123386,台北市,大安區,福住里,2767.75,13458.75
553526918,715000.0,1437.0,"(25.030748638920542, 121.53754547047603)",25.030748638920542,121.53754547047603,台北市,大安區,龍圖里,2767.75,13459.25
553526919,701000.0,1500.0,"(25.030748638920542, 121.54206048971821)",25.030748638920542,121.54206048971821,台北市,大安區,龍圖里,2767.75,13459.75
553526920,744000.0,1400.0,"(25.030748638920542, 121.54657550896039)",25.030748638920542,121.54657550896039,台北市,大安區,龍雲里,2767.75,13460.25
553526921,772000.0,1459.5,"(25.030748638920542, 121.55109052820255)",25.030748638920542,121.55109052820255,台北市,大安區,義安里,2767.75,13460.75
553526922,714000.0,,"(25.030748638920542, 121.55560554744473)",25.030748638920542,121.55560554744473,台北市,大安區,通化里,2767.75,13461.25
553526923,760000.0,,"(25.030748638920542, 121.5601205666869)",25.030748638920542,121.5601205666869,台北市,信義區,景聯里,2767.75,13461.75
553526924,683000.0,1395.5,"(25.030748638920542, 121.56463558592908)",25.030748638920542,121.56463558592908,台北市,信義區,景新里,2767.75,13462.25
553526925,810500.0,1442.0,"(25.030748638920542, 121.56915060517126)",25.030748638920542,121.56915060517126,台北市,信義區,三犁里,2767.75,13462.75
553526926,748000.0,1455.0,"(25.030748638920542, 121.57366562441342)",25.030748638920542,121.57366562441342,台北市,信義區,三犁里,2767.75,13463.25
553526927,1004500.0,2312.0,"(25.030748638920542, 121.5781806436556)",25.030748638920542,121.5781806436556,台北市,信義區,松隆里,2767.75,13463.75
553526928,798500.0,,"(25.030748638920542, 121.58269566289778)",25.030748638920542,121.58269566289778,台北市,信義區,松隆里,2767.75,13464.25
553526929,851000.0,,"(25.030748638920542, 121.58721068213995)",25.030748638920542,121.58721068213995,台北市,信義區,中行里,2767.75,13464.75
553526931,502000.0,821.0,"(25.030748638920542, 121.59624072062431)",25.030748638920542,121.59624072062431,台北市,南港區,九如里,2767.75,13465.75
553526932,558000.0,,"(25.030748638920542, 121.60075573986647)",25.030748638920542,121.60075573986647,台北市,南港區,九如里,2767.75,13466.25
553626919,404000.0,1350.0,"(25.035270497585326, 121.48707825765948)",25.035270497585326,121.48707825765948,台北市,萬華區,華江里,2768.25,13459.75
553626920,334000.0,931.5,"(25.035270497585326, 121.4915912344331)",25.035270497585326,121.4915912344331,台北市,萬華區,華江里,2768.25,13460.25
553626921,503000.0,1100.0,"(25.035270497585326, 121.49610421120673)",25.035270497585326,121.49610421120673,台北市,萬華區,糖部里,2768.25,13460.75
553626922,350000.0,,"(25.035270497585326, 121.50061718798035)",25.035270497585326,121.50061718798035,台北市,萬華區,富民里,2768.25,13461.25
553626923,739000.0,,"(25.035270497585326, 121.50513016475398)",25.035270497585326,121.50513016475398,台北市,萬華區,富福里,2768.25,13461.75
553626924,653500.0,1100.0,"(25.035270497585326, 121.5096431415276)",25.035270497585326,121.5096431415276,台北市,中正區,南門里,2768.25,13462.25
553626925,794000.0,1719.5,"(25.035270497585326, 121.51415611830124)",25.035270497585326,121.51415611830124,台北市,中正區,建國里,2768.25,13462.75
553626926,847000.0,1142.0,"(25.035270497585326, 121.51866909507487)",25.035270497585326,121.51866909507487,台北市,中正區,東門里,2768.25,13463.25
553626927,864000.0,1833.0,"(25.035270497585326, 121.5231820718485)",25.035270497585326,121.5231820718485,台北市,中正區,東門里,2768.25,13463.75
553626928,753500.0,1833.0,"(25.035270497585326, 121.52769504862212)",25.035270497585326,121.52769504862212,台北市,中正區,文祥里,2768.25,13464.25
553626929,807000.0,,"(25.035270497585326, 121.53220802539575)",25.035270497585326,121.53220802539575,台北市,中正區,三愛里,2768.25,13464.75
553626930,833000.0,1744.5,"(25.035270497585326, 121.53672100216937)",25.035270497585326,121.53672100216937,台北市,大安區,民炤里,2768.25,13465.25
553626931,835000.0,1253.5,"(25.035270497585326, 121.541233978943)",25.035270497585326,121.541233978943,台北市,大安區,和安里,2768.25,13465.75
553626932,749000.0,,"(25.035270497585326, 121.54574695571662)",25.035270497585326,121.54574695571662,台北市,大安區,仁慈里,2768.25,13466.25
553626933,746000.0,1078.0,"(25.035270497585326, 121.55025993249026)",25.035270497585326,121.55025993249026,台北市,大安區,敦安里,2768.25,13466.75
553626934,826000.0,1330.0,"(25.035270497585326, 121.55477290926389)",25.035270497585326,121.55477290926389,台北市,大安區,光信里,2768.25,13467.25
553626935,849000.0,,"(25.035270497585326, 121.55928588603751)",25.035270497585326,121.55928588603751,台北市,信義區,西村里,2768.25,13467.75
553626936,697000.0,,"(25.035270497585326, 121.56379886281114)",25.035270497585326,121.56379886281114,台北市,信義區,西村里,2768.25,13468.25
553626937,750000.0,1312.0,"(25.035270497585326, 121.56831183958477)",25.035270497585326,121.56831183958477,台北市,信義區,安康里,2768.25,13468.75
553626938,744000.0,1250.0,"(25.035270497585326, 121.57282481635839)",25.035270497585326,121.57282481635839,台北市,信義區,安康里,2768.25,13469.25
553626939,730000.0,1250.0,"(25.035270497585326, 121.57733779313202)",25.035270497585326,121.57733779313202,台北市,信義區,松友里,2768.25,13469.75
553626940,1015000.0,1500.0,"(25.035270497585326, 121.58185076990564)",25.035270497585326,121.58185076990564,台北市,信義區,松隆里,2768.25,13470.25
553626941,688000.0,1428.0,"(25.035270497585326, 121.58636374667927)",25.035270497585326,121.58636374667927,台北市,信義區,中行里,2768.25,13470.75
553626942,699000.0,,"(25.035270497585326, 121.59087672345291)",25.035270497585326,121.59087672345291,台北市,南港區,百福里,2768.25,13471.25
553626943,507000.0,,"(25.035270497585326, 121.59538970022653)",25.035270497585326,121.59538970022653,台北市,南港區,仁福里,2768.25,13471.75
553626944,594500.0,,"(25.035270497585326, 121.59990267700016)",25.035270497585326,121.59990267700016,台北市,南港區,新光里,2768.25,13472.25
553626945,348000.0,,"(25.035270497585326, 121.60441565377378)",25.035270497585326,121.60441565377378,台北市,南港區,九如里,2768.25,13472.75
553626946,355000.0,,"(25.035270497585326, 121.60892863054741)",25.035270497585326,121.60892863054741,台北市,南港區,九如里,2768.25,13473.25
553626947,334500.0,,"(25.035270497585326, 121.61344160732104)",25.035270497585326,121.61344160732104,台北市,南港區,九如里,2768.25,13473.75
553626949,213000.0,571.0,"(25.035270497585326, 121.62246756086829)",25.035270497585326,121.62246756086829,台北市,南港區,舊莊里,2768.25,13474.75
553626950,228000.0,,"(25.035270497585326, 121.62698053764193)",25.035270497585326,121.62698053764193,台北市,南港區,舊莊里,2768.25,13475.25
553626951,301000.0,,"(25.035270497585326, 121.63149351441555)",25.035270497585326,121.63149351441555,台北市,南港區,舊莊里,2768.25,13475.75
553626952,335000.0,,"(25.035270497585326, 121.63600649118918)",25.035270497585326,121.63600649118918,台北市,南港區,舊莊里,2768.25,13476.25
553726931,510000.0,977.0,"(25.039792356250114, 121.4887599599972)",25.039792356250114,121.4887599599972,台北市,萬華區,柳鄉里,2768.75,13465.75
553726932,502000.0,,"(25.039792356250114, 121.49327098834542)",25.039792356250114,121.49327098834542,台北市,萬華區,柳鄉里,2768.75,13466.25
553726933,447000.0,1383.0,"(25.039792356250114, 121.49778201669363)",25.039792356250114,121.49778201669363,台北市,萬華區,青山里,2768.75,13466.75
553726934,693000.0,1300.0,"(25.039792356250114, 121.50229304504185)",25.039792356250114,121.50229304504185,台北市,萬華區,福音里,2768.75,13467.25
553726935,467000.0,1214.0,"(25.039792356250114, 121.50680407339007)",25.039792356250114,121.50680407339007,台北市,萬華區,新起里,2768.75,13467.75
553726936,654000.0,1400.5,"(25.039792356250114, 121.51131510173829)",25.039792356250114,121.51131510173829,台北市,中正區,建國里,2768.75,13468.25
553726937,643000.0,1211.0,"(25.039792356250114, 121.51582613008651)",25.039792356250114,121.51582613008651,台北市,中正區,黎明里,2768.75,13468.75
553726938,829000.0,1500.0,"(25.039792356250114, 121.52033715843471)",25.039792356250114,121.52033715843471,台北市,中正區,東門里,2768.75,13469.25
553726939,709500.0,1400.0,"(25.039792356250114, 121.52484818678293)",25.039792356250114,121.52484818678293,台北市,中正區,東門里,2768.75,13469.75
553726940,865000.0,1375.0,"(25.039792356250114, 121.52935921513115)",25.039792356250114,121.52935921513115,台北市,中正區,文北里,2768.75,13470.25
553726941,936000.0,1750.0,"(25.039792356250114, 121.53387024347937)",25.039792356250114,121.53387024347937,台北市,大安區,民輝里,2768.75,13470.75
